airport,is_major,region,country,city,airline_code,airline,weekly_flights,season,source,updated_at
羽田,1,アジア,ベトナム,ハノイ,VN,ベトナム航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,ベトナム,ホーチミン,JL,日本航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,ベトナム,ホーチミン,NH,全日空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,マレーシア,クアラルンプール,D7,エアアジアＸ,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,マレーシア,クアラルンプール,MH,マレーシア航空,5.5,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,マレーシア,クアラルンプール,NH,全日空,5.5,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,韓国,ソウル,KE,大韓航空,27.5,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,韓国,ソウル,JL,日本航空,21.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,韓国,ソウル,NH,全日空,21.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,韓国,ソウル,OZ,アシアナ航空,21.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,韓国,ソウル,MM,ピーチアビエーション,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,香港,香港,CX,キャセイパシフィック航空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,香港,香港,UO,香港エクスプレス航空,11.5,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,香港,香港,JL,日本航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,香港,香港,NH,全日空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,台湾,台北,BR,エバー航空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,台湾,台北,CI,チャイナエアライン,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,台湾,台北,JL,日本航空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,台湾,台北,NH,全日空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,台湾,台北,IT,タイガーエア台湾,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,台湾,台北,MM,ピーチアビエーション,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,中国,広州,JL,日本航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,中国,上海,JL,日本航空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,中国,上海,NH,全日空,1.5,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,中国,大連,JL,日本航空,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,中国,北京,JL,日本航空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,中国,北京,NH,全日空,1.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,オセアニア,豪州,シドニー,NH,全日空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,オセアニア,豪州,シドニー,JL,日本航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,オセアニア,豪州,シドニー,QF,カンタス航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,オセアニア,豪州,ブリスベン,QF,カンタス航空,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,オセアニア,豪州,メルボルン,QF,カンタス航空,4.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,北米,カナダ,バンクーバー,NH,全日空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,北米,米国,アトランタ,DL,デルタ航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,北米,米国,サンフランシスコ,JL,日本航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,北米,米国,サンフランシスコ,NH,全日空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,北米,米国,サンフランシスコ,UA,ユナイテッド航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,北米,米国,シアトル,DL,デルタ航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,北米,米国,シアトル,NH,全日空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,北米,米国,シカゴ,JL,日本航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,北米,米国,シカゴ,NH,全日空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,北米,米国,シカゴ,UA,ユナイテッド航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,北米,米国,ダラス,AA,アメリカン航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,北米,米国,ダラス,JL,日本航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,北米,米国,デトロイト,DL,デルタ航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,北米,米国,ニューアーク,UA,ユナイテッド航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,北米,米国,ニューヨーク,JL,日本航空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,北米,米国,ニューヨーク,NH,全日空,10.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,北米,米国,ヒューストン,NH,全日空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,北米,米国,ホノルル,JL,日本航空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,北米,米国,ホノルル,HA,ハワイアン航空,12.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,北米,米国,ホノルル,NH,全日空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,北米,米国,ミネアポリス,DL,デルタ航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,北米,米国,ロサンゼルス,AA,アメリカン航空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,北米,米国,ロサンゼルス,NH,全日空,13.5,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,北米,米国,ロサンゼルス,DL,デルタ航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,北米,米国,ロサンゼルス,JL,日本航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,北米,米国,ロサンゼルス,UA,ユナイテッド航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,北米,米国,ワシントンD.C.,NH,全日空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,北米,米国,ワシントンD.C.,UA,ユナイテッド航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,ヨーロッパ,英国,ロンドン,JL,日本航空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,ヨーロッパ,英国,ロンドン,BA,ブリティシュ・エアウェイズ,11.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,ヨーロッパ,英国,ロンドン,NH,全日空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,ヨーロッパ,イタリア,ローマ,AZ,ＩＴＡ,5.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,ヨーロッパ,デンマーク,コペンハーゲン,SK,スカンジナビア航空,1.5,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,ヨーロッパ,ドイツ,フランクフルト,NH,全日空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,ヨーロッパ,ドイツ,フランクフルト,LH,ルフトハンザドイツ航空,6.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,ヨーロッパ,ドイツ,ミュンヘン,LH,ルフトハンザドイツ航空,4.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,ヨーロッパ,ドイツ,ミュンヘン,NH,全日空,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,ヨーロッパ,フィンランド,ヘルシンキ,AY,フィンエアー,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,ヨーロッパ,フィンランド,ヘルシンキ,JL,日本航空,5.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,ヨーロッパ,フランス,パリ,AF,エールフランス航空,8.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,ヨーロッパ,フランス,パリ,JL,日本航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,ヨーロッパ,フランス,パリ,NH,全日空,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,中東,トルコ,イスタンブール,TK,ターキッシュエアラインズ,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
静岡,0,アジア,韓国,ソウル,7C,済州航空,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
小松,0,アジア,台湾,台北,BR,エバー航空,1.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
中部,1,アジア,シンガポール,シンガポール,SQ,シンガポール航空,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
中部,1,アジア,タイ,バンコク,TG,タイ国際航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
中部,1,アジア,フィリピン,マニラ,5J,セブパシフィック航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
中部,1,アジア,フィリピン,マニラ,PR,フィリピン航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
中部,1,アジア,フィリピン,マニラ,GK,ジェットスター・ジャパン,6.5,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
中部,1,アジア,ベトナム,ハノイ,VN,ベトナム航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
中部,1,アジア,ベトナム,ハノイ,VJ,ベトジェットエア,4.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
中部,1,アジア,ベトナム,ホーチミン,VN,ベトナム航空,4.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
中部,1,アジア,韓国,ソウル,OZ,アシアナ航空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
中部,1,アジア,韓国,ソウル,7C,済州航空,13.5,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
中部,1,アジア,韓国,ソウル,KE,大韓航空,13.5,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
中部,1,アジア,香港,香港,UO,香港エクスプレス航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
中部,1,アジア,香港,香港,CX,キャセイパシフィック航空,2.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
中部,1,アジア,台湾,高雄,IT,タイガーエア台湾,4.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
中部,1,アジア,台湾,台北,CI,チャイナエアライン,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
中部,1,アジア,台湾,台北,IT,タイガーエア台湾,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
中部,1,アジア,台湾,台北,MM,ピーチアビエーション,5.5,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
中部,1,北米,米国,グアム,UA,ユナイテッド航空,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
中部,1,北米,米国,ホノルル,JL,日本航空,1.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,シンガポール,シンガポール,SQ,シンガポール航空,11.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,シンガポール,シンガポール,TR,スクート,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,タイ,チェンマイ,VZ,タイベトジェットエア,2.5,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,タイ,バンコク,JL,日本航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,タイ,バンコク,MM,ピーチアビエーション,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,タイ,バンコク,TG,タイ国際航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,タイ,バンコク,XJ,タイエアアジアＸ,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,フィリピン,マニラ,PR,フィリピン航空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,フィリピン,マニラ,5J,セブパシフィック航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,フィリピン,マニラ,Z2,フィリピンエアアジア,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,ベトナム,ハノイ,VJ,ベトジェットエア,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,ベトナム,ハノイ,VN,ベトナム航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,ベトナム,ホーチミン,VJ,ベトジェットエア,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,ベトナム,ホーチミン,VN,ベトナム航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,マカオ,マカオ,NX,マカオ航空,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,マレーシア,クアラルンプール,MH,マレーシア航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,マレーシア,クアラルンプール,D7,エアアジアＸ,4.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,韓国,ソウル,7C,済州航空,41.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,韓国,ソウル,OZ,アシアナ航空,35.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,韓国,ソウル,KE,大韓航空,28.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,韓国,ソウル,LJ,ジンエアー,28.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,韓国,ソウル,TW,ティーウェイ航空,23.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,韓国,ソウル,BX,エアプサン,21.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,韓国,ソウル,MM,ピーチアビエーション,21.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,韓国,ソウル,RS,エアソウル,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,韓国,釜山,BX,エアプサン,21.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,韓国,釜山,7C,済州航空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,韓国,釜山,TW,ティーウェイ航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,韓国,済州,TW,ティーウェイ航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,韓国,大邱,TW,ティーウェイ航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,香港,香港,CX,キャセイパシフィック航空,24.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,香港,香港,UO,香港エクスプレス航空,21.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,香港,香港,HX,香港航空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,香港,香港,MM,ピーチアビエーション,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,台湾,高雄,BR,エバー航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,台湾,高雄,CI,チャイナエアライン,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,台湾,高雄,IT,タイガーエア台湾,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,台湾,台北,BR,エバー航空,21.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,台湾,台北,CI,チャイナエアライン,21.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,台湾,台北,IT,タイガーエア台湾,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,台湾,台北,MM,ピーチアビエーション,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,台湾,台北,JX,スターラックス航空,13.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,中国,杭州,CA,中国国際航空,2.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,中国,上海,HO,上海吉祥航空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,中国,上海,9C,春秋航空,6.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,中国,上海,MU,中国東方航空,2.5,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,中国,上海,CA,中国国際航空,1.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,中国,青島,MU,中国東方航空,1.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,中国,青島,SC,山東航空,1.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,中国,天津,CA,中国国際航空,1.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,中国,天津,GS,天津航空,1.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,中国,南京,HO,上海吉祥航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,中国,北京,CA,中国国際航空,1.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,アジア,中国,瀋陽,9C,春秋航空,1.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,オセアニア,豪州,ケアンズ,JQ,ジェットスター航空,5.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,北米,米国,グアム,UA,ユナイテッド航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,北米,米国,サンフランシスコ,UA,ユナイテッド航空,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,北米,米国,ホノルル,HA,ハワイアン航空,6.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,北米,米国,ホノルル,JL,日本航空,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,北米,米国,ロサンゼルス,JL,日本航空,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,ヨーロッパ,フィンランド,ヘルシンキ,AY,フィンエアー,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,ヨーロッパ,フランス,パリ,AF,エールフランス航空,4.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
関西,1,中東,ＵＡＥ,ドバイ,EK,エミレーツ航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
岡山,0,アジア,台湾,台北,IT,タイガーエア台湾,4.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
広島,0,アジア,台湾,台北,CI,チャイナエアライン,4.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
高松,0,アジア,韓国,ソウル,RS,エアソウル,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
高松,0,アジア,香港,香港,UO,香港エクスプレス航空,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
高松,0,アジア,台湾,台北,CI,チャイナエアライン,5.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
松山,0,アジア,韓国,ソウル,7C,済州航空,5.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
松山,0,アジア,台湾,台北,BR,エバー航空,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
福岡,1,アジア,シンガポール,シンガポール,SQ,シンガポール航空,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
福岡,1,アジア,タイ,バンコク,TG,タイ国際航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
福岡,1,アジア,タイ,バンコク,VZ,タイベトジェットエア,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
福岡,1,アジア,タイ,バンコク,FD,タイ・エアアジア,6.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
福岡,1,アジア,フィリピン,マニラ,5J,セブパシフィック航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
福岡,1,アジア,フィリピン,マニラ,PR,フィリピン航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
福岡,1,アジア,ベトナム,ハノイ,VN,ベトナム航空,4.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
福岡,1,アジア,ベトナム,ハノイ,VJ,ベトジェットエア,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
福岡,1,アジア,ベトナム,ホーチミン,VN,ベトナム航空,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
福岡,1,アジア,韓国,ソウル,7C,済州航空,28.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
福岡,1,アジア,韓国,ソウル,LJ,ジンエアー,23.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
福岡,1,アジア,韓国,ソウル,TW,ティーウェイ航空,23.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
福岡,1,アジア,韓国,ソウル,KE,大韓航空,21.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
福岡,1,アジア,韓国,ソウル,OZ,アシアナ航空,15.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
福岡,1,アジア,韓国,ソウル,BX,エアプサン,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
福岡,1,アジア,韓国,ソウル,RS,エアソウル,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
福岡,1,アジア,韓国,釜山,BX,エアプサン,28.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
福岡,1,アジア,韓国,釜山,7C,済州航空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
