ym,region,country,visitors,visitors_yoy,visitors_vs_2019,prefecture,region_block,foreign_guest_nights,guest_nights_yoy,guest_nights_vs_2019,updated_at
2020-06,南米その他,その他南アメリカ,5,-0.9988715865493116,-0.9988715865493116,,,,,,2026-06-09 00:08:19
2020-07,南米その他,その他南アメリカ,11,-0.9974032105760151,-0.9974032105760151,,,,,,2026-06-09 00:08:19
2020-08,南米その他,その他南アメリカ,25,-0.9934895833333334,-0.9934895833333334,,,,,,2026-06-09 00:08:19
2020-09,南米その他,その他南アメリカ,32,-0.9965439032292904,-0.9965439032292904,,,,,,2026-06-09 00:08:19
2020-10,南米その他,その他南アメリカ,73,-0.990271855010661,-0.990271855010661,,,,,,2026-06-09 00:08:19
2020-11,南米その他,その他南アメリカ,116,-0.9756813417190776,-0.9756813417190776,,,,,,2026-06-09 00:08:19
2020-12,南米その他,その他南アメリカ,97,-0.9728139013452914,-0.9728139013452914,,,,,,2026-06-09 00:08:19
2020-01,集計,オセアニア計,95027,0.06203898252045237,0.06203898252045237,,,,,,2026-06-09 00:08:19
2020-02,集計,オセアニア計,53670,0.013310676862078763,0.013310676862078763,,,,,,2026-06-09 00:08:19
2020-03,集計,オセアニア計,10237,-0.7952067537559766,-0.7952067537559766,,,,,,2026-06-09 00:08:19
2020-04,集計,オセアニア計,65,-0.9991859940890647,-0.9991859940890647,,,,,,2026-06-09 00:08:19
2020-05,集計,オセアニア計,6,-0.9998865312606376,-0.9998865312606376,,,,,,2026-06-09 00:08:19
2020-06,集計,オセアニア計,19,-0.9995618081180812,-0.9995618081180812,,,,,,2026-06-09 00:08:19
2020-07,集計,オセアニア計,63,-0.99848386398094,-0.99848386398094,,,,,,2026-06-09 00:08:19
2020-08,集計,オセアニア計,176,-0.9945777750392804,-0.9945777750392804,,,,,,2026-06-09 00:08:19
2020-09,集計,オセアニア計,149,-0.9979516647878804,-0.9979516647878804,,,,,,2026-06-09 00:08:19
2020-10,集計,オセアニア計,346,-0.9949083952615702,-0.9949083952615702,,,,,,2026-06-09 00:08:19
2020-11,集計,オセアニア計,372,-0.9933373929863524,-0.9933373929863524,,,,,,2026-06-09 00:08:19
2020-12,集計,オセアニア計,256,-0.9969028636413129,-0.9969028636413129,,,,,,2026-06-09 00:08:19
2020-01,オセアニア,豪州,85314,0.05244069427482323,0.05244069427482323,,,,,,2026-06-09 00:08:19
2020-02,オセアニア,豪州,48522,0.018129170338663014,0.018129170338663014,,,,,,2026-06-09 00:08:19
2020-03,オセアニア,豪州,8767,-0.8015393322014714,-0.8015393322014714,,,,,,2026-06-09 00:08:19
2020-04,オセアニア,豪州,50,-0.9992908203789856,-0.9992908203789856,,,,,,2026-06-09 00:08:19
2020-05,オセアニア,豪州,2,-0.9999567314973066,-0.9999567314973066,,,,,,2026-06-09 00:08:19
2020-06,オセアニア,豪州,11,-0.9997049593648579,-0.9997049593648579,,,,,,2026-06-09 00:08:19
2020-07,オセアニア,豪州,45,-0.9987096034181172,-0.9987096034181172,,,,,,2026-06-09 00:08:19
2020-08,オセアニア,豪州,90,-0.996660606285481,-0.996660606285481,,,,,,2026-06-09 00:08:19
2020-09,オセアニア,豪州,88,-0.9985454064597177,-0.9985454064597177,,,,,,2026-06-09 00:08:19
2020-10,オセアニア,豪州,200,-0.9961212497333359,-0.9961212497333359,,,,,,2026-06-09 00:08:19
2020-11,オセアニア,豪州,255,-0.9947234465205785,-0.9947234465205785,,,,,,2026-06-09 00:08:19
2020-12,オセアニア,豪州,164,-0.99774269472699,-0.99774269472699,,,,,,2026-06-09 00:08:19
2020-01,オセアニア,ニュージーランド,9328,0.1777777777777778,0.1777777777777778,,,,,,2026-06-09 00:08:19
2020-02,オセアニア,ニュージーランド,4901,-0.03295185477505924,-0.03295185477505924,,,,,,2026-06-09 00:08:19
2020-03,オセアニア,ニュージーランド,1351,-0.7494900797329872,-0.7494900797329872,,,,,,2026-06-09 00:08:19
2020-04,オセアニア,ニュージーランド,10,-0.9988901220865705,-0.9988901220865705,,,,,,2026-06-09 00:08:19
2020-05,オセアニア,ニュージーランド,4,-0.9993571198971392,-0.9993571198971392,,,,,,2026-06-09 00:08:19
2020-06,オセアニア,ニュージーランド,7,-0.9987366901281357,-0.9987366901281357,,,,,,2026-06-09 00:08:19
2020-07,オセアニア,ニュージーランド,16,-0.9974363082839288,-0.9974363082839288,,,,,,2026-06-09 00:08:19
2020-08,オセアニア,ニュージーランド,83,-0.9838803651194407,-0.9838803651194407,,,,,,2026-06-09 00:08:19
2020-09,オセアニア,ニュージーランド,57,-0.9949695525549378,-0.9949695525549378,,,,,,2026-06-09 00:08:19
2020-10,オセアニア,ニュージーランド,129,-0.99177453293375,-0.99177453293375,,,,,,2026-06-09 00:08:19
2020-11,オセアニア,ニュージーランド,100,-0.9857204055404827,-0.9857204055404827,,,,,,2026-06-09 00:08:19
2020-12,オセアニア,ニュージーランド,84,-0.9912078710487754,-0.9912078710487754,,,,,,2026-06-09 00:08:19
2020-01,オセアニアその他,その他オセアニア,385,-0.2190669371196755,-0.2190669371196755,,,,,,2026-06-09 00:08:19
2020-02,オセアニアその他,その他オセアニア,247,0.03347280334728042,0.03347280334728042,,,,,,2026-06-09 00:08:19
2020-03,オセアニアその他,その他オセアニア,119,-0.7159904534606205,-0.7159904534606205,,,,,,2026-06-09 00:08:19
2020-04,オセアニアその他,その他オセアニア,5,-0.985207100591716,-0.985207100591716,,,,,,2026-06-09 00:08:19
2020-05,オセアニアその他,その他オセアニア,0,-1.0,-1.0,,,,,,2026-06-09 00:08:19
2020-06,オセアニアその他,その他オセアニア,1,-0.9981343283582089,-0.9981343283582089,,,,,,2026-06-09 00:08:19
2020-07,オセアニアその他,その他オセアニア,2,-0.9954441913439636,-0.9954441913439636,,,,,,2026-06-09 00:08:19
2020-08,オセアニアその他,その他オセアニア,3,-0.9916434540389972,-0.9916434540389972,,,,,,2026-06-09 00:08:19
2020-09,オセアニアその他,その他オセアニア,4,-0.9956188389923329,-0.9956188389923329,,,,,,2026-06-09 00:08:19
2020-10,オセアニアその他,その他オセアニア,17,-0.9760225669957687,-0.9760225669957687,,,,,,2026-06-09 00:08:19
2020-11,オセアニアその他,その他オセアニア,17,-0.9662698412698413,-0.9662698412698413,,,,,,2026-06-09 00:08:19
2020-12,オセアニアその他,その他オセアニア,8,-0.9822222222222222,-0.9822222222222222,,,,,,2026-06-09 00:08:19
2020-01,その他,無国籍・その他,54,0.19999999999999996,0.19999999999999996,,,,,,2026-06-09 00:08:19
2020-02,その他,無国籍・その他,29,-0.39583333333333337,-0.39583333333333337,,,,,,2026-06-09 00:08:19
2020-03,その他,無国籍・その他,12,-0.8,-0.8,,,,,,2026-06-09 00:08:19
2020-04,その他,無国籍・その他,0,-1.0,-1.0,,,,,,2026-06-09 00:08:19
2020-05,その他,無国籍・その他,0,-1.0,-1.0,,,,,,2026-06-09 00:08:19
2020-06,その他,無国籍・その他,1,-0.9861111111111112,-0.9861111111111112,,,,,,2026-06-09 00:08:19
2020-07,その他,無国籍・その他,0,-1.0,-1.0,,,,,,2026-06-09 00:08:19
2020-08,その他,無国籍・その他,1,-0.9836065573770492,-0.9836065573770492,,,,,,2026-06-09 00:08:19
2020-09,その他,無国籍・その他,4,-0.9215686274509804,-0.9215686274509804,,,,,,2026-06-09 00:08:19
2020-10,その他,無国籍・その他,3,-0.9594594594594594,-0.9594594594594594,,,,,,2026-06-09 00:08:19
2020-11,その他,無国籍・その他,1,-0.9818181818181818,-0.9818181818181818,,,,,,2026-06-09 00:08:19
2020-12,その他,無国籍・その他,2,-0.9701492537313433,-0.9701492537313433,,,,,,2026-06-09 00:08:19
2021-01,集計,総数,46522,-0.9825172433749139,-0.9827013254929929,,,,,,2026-06-09 00:08:19
2021-02,集計,総数,7355,-0.9932221164505822,-0.9971758484549914,,,,,,2026-06-09 00:08:19
2021-03,集計,総数,12276,-0.9366098999266749,-0.9955523930704864,,,,,,2026-06-09 00:08:19
2021-04,集計,総数,10853,2.7206033596160437,-0.9962917088788168,,,,,,2026-06-09 00:08:19
2021-05,集計,総数,10035,5.034275405892965,-0.9963812943751215,,,,,,2026-06-09 00:08:19
2021-06,集計,総数,9251,2.606627680311891,-0.996787892950135,,,,,,2026-06-09 00:08:19
2021-07,集計,総数,51055,12.499471179270227,-0.9829315365896304,,,,,,2026-06-09 00:08:19
2021-08,集計,総数,25916,1.993300993300993,-0.9897164198411672,,,,,,2026-06-09 00:08:19
2021-09,集計,総数,17720,0.29494299912306343,-0.9922037342001326,,,,,,2026-06-09 00:08:19
2021-10,集計,総数,22113,-0.19254363543416342,-0.991142640617039,,,,,,2026-06-09 00:08:19
2021-11,集計,総数,20682,-0.6350643163411148,-0.9915281938856515,,,,,,2026-06-09 00:08:19
2021-12,集計,総数,12084,-0.7940449610553406,-0.995216884824059,,,,,,2026-06-09 00:08:19
2021-01,集計,アジア計,41741,-0.9818546266115914,-0.9823650242675788,,,,,,2026-06-09 00:08:19
2021-02,集計,アジア計,6081,-0.9927629629365161,-0.9973825550154137,,,,,,2026-06-09 00:08:19
2021-03,集計,アジア計,10310,-0.9047935654855898,-0.9954927976567793,,,,,,2026-06-09 00:08:19
2021-04,集計,アジア計,8349,2.7073712255772646,-0.9964768197612053,,,,,,2026-06-09 00:08:19
2021-05,集計,アジア計,6871,3.4645873944119554,-0.9970697760901235,,,,,,2026-06-09 00:08:19
2021-06,集計,アジア計,5405,1.4075723830734965,-0.9978233879681075,,,,,,2026-06-09 00:08:19
2021-07,集計,アジア計,10913,2.7997910863509747,-0.9957421954555847,,,,,,2026-06-09 00:08:19
2021-08,集計,アジア計,8681,0.3553473848555815,-0.9959735696223198,,,,,,2026-06-09 00:08:19
2021-09,集計,アジア計,12228,0.04664897714628102,-0.9933080790115133,,,,,,2026-06-09 00:08:19
2021-10,集計,アジア計,15266,-0.3355964660312486,-0.9922089825847846,,,,,,2026-06-09 00:08:19
2021-11,集計,アジア計,15110,-0.7041605482134117,-0.9925074726926884,,,,,,2026-06-09 00:08:19
2021-12,集計,アジア計,9472,-0.8232209178626753,-0.9955349209065355,,,,,,2026-06-09 00:08:19
2021-01,東アジア,韓国,2535,-0.9919984091511685,-0.9967474271314617,,,,,,2026-06-09 00:08:19
2021-02,東アジア,韓国,910,-0.99367598821371,-0.998728702270454,,,,,,2026-06-09 00:08:19
2021-03,東アジア,韓国,1956,-0.882656428100066,-0.9966597562100187,,,,,,2026-06-09 00:08:19
2021-04,東アジア,韓国,1076,2.5986622073578594,-0.9981010334895803,,,,,,2026-06-09 00:08:19
2021-05,東アジア,韓国,950,51.77777777777778,-0.9984255726772225,,,,,,2026-06-09 00:08:19
2021-06,東アジア,韓国,835,5.844262295081967,-0.9986353243433622,,,,,,2026-06-09 00:08:19
2021-07,東アジア,韓国,1808,5.149659863945578,-0.9967810566608803,,,,,,2026-06-09 00:08:19
2021-08,東アジア,韓国,1647,1.1989319092122832,-0.9946652414731318,,,,,,2026-06-09 00:08:19
2021-09,東アジア,韓国,2224,0.5596072931276297,-0.9889491781448134,,,,,,2026-06-09 00:08:19
2021-10,東アジア,韓国,1921,-0.04948045522018807,-0.9902626203232952,,,,,,2026-06-09 00:08:19
2021-11,東アジア,韓国,2021,-0.28460176991150443,-0.9901434827986462,,,,,,2026-06-09 00:08:19
2021-12,東アジア,韓国,1064,-0.621082621082621,-0.9957089680148734,,,,,,2026-06-09 00:08:19
2021-01,東アジア,中国,10225,-0.9889434358070481,-0.9864465596795423,,,,,,2026-06-09 00:08:19
2021-02,東アジア,中国,1747,-0.9799701903233203,-0.997585739417399,,,,,,2026-06-09 00:08:19
2021-03,東アジア,中国,3951,-0.6188133140376266,-0.9942845074130705,,,,,,2026-06-09 00:08:19
2021-04,東アジア,中国,3271,19.067484662576685,-0.9954953093927825,,,,,,2026-06-09 00:08:19
2021-05,東アジア,中国,1823,71.92,-0.9975897879991803,,,,,,2026-06-09 00:08:19
2021-06,東アジア,中国,1973,4.907185628742515,-0.9977596119234521,,,,,,2026-06-09 00:08:19
2021-07,東アジア,中国,3931,4.007643312101911,-0.99625768740123,,,,,,2026-06-09 00:08:19
2021-08,東アジア,中国,2396,0.4919053549190535,-0.9976055300662876,,,,,,2026-06-09 00:08:19
2021-09,東アジア,中国,3960,0.3405551794177386,-0.9951651539458937,,,,,,2026-06-09 00:08:19
2021-10,東アジア,中国,4009,-0.10950688582852064,-0.9945129620834594,,,,,,2026-06-09 00:08:19
2021-11,東アジア,中国,3189,-0.824268474127955,-0.99575338470819,,,,,,2026-06-09 00:08:19
2021-12,東アジア,中国,1764,-0.9039477266539613,-0.9975163115254972,,,,,,2026-06-09 00:08:19
2021-01,東アジア,台湾,592,-0.9987165005561108,-0.9984722501793558,,,,,,2026-06-09 00:08:19
2021-02,東アジア,台湾,423,-0.9980809363941566,-0.9989420477254026,,,,,,2026-06-09 00:08:19
2021-03,東アジア,台湾,552,-0.9283116883116883,-0.9986283431030756,,,,,,2026-06-09 00:08:19
2021-04,東アジア,台湾,405,0.20178041543026715,-0.9989962004327492,,,,,,2026-06-09 00:08:19
2021-05,東アジア,台湾,327,39.875,-0.9992333607635445,,,,,,2026-06-09 00:08:19
2021-06,東アジア,台湾,300,5.666666666666667,-0.9993493607469338,,,,,,2026-06-09 00:08:19
2021-07,東アジア,台湾,549,4.382352941176471,-0.9988044841643149,,,,,,2026-06-09 00:08:19
2021-08,東アジア,台湾,387,-0.1361607142857143,-0.9990791831140742,,,,,,2026-06-09 00:08:19
2021-09,東アジア,台湾,390,-0.4915254237288136,-0.9989632788035706,,,,,,2026-06-09 00:08:19
2021-10,東アジア,台湾,425,-0.6621621621621622,-0.9989726880041383,,,,,,2026-06-09 00:08:19
2021-11,東アジア,台湾,390,-0.6686491079014443,-0.9990053608499829,,,,,,2026-06-09 00:08:19
2021-12,東アジア,台湾,276,-0.716923076923077,-0.9992075091380513,,,,,,2026-06-09 00:08:19
2021-01,東アジア,香港,161,-0.9992660399894236,-0.9989565239934669,,,,,,2026-06-09 00:08:19
2021-02,東アジア,香港,39,-0.9996626676930795,-0.9997825165622003,,,,,,2026-06-09 00:08:19
2021-03,東アジア,香港,58,-0.9941514570938792,-0.9996616694860876,,,,,,2026-06-09 00:08:19
2021-04,東アジア,香港,59,3.2142857142857144,-0.9996971345851771,,,,,,2026-06-09 00:08:19
2021-05,東アジア,香港,65,64.0,-0.9996560973932183,,,,,,2026-06-09 00:08:19
2021-06,東アジア,香港,53,6.571428571428571,-0.999746447878295,,,,,,2026-06-09 00:08:19
2021-07,東アジア,香港,253,12.31578947368421,-0.9988330796549975,,,,,,2026-06-09 00:08:19
2021-08,東アジア,香港,123,2.0,-0.9993535162409335,,,,,,2026-06-09 00:08:19
2021-09,東アジア,香港,120,0.348314606741573,-0.999230409101695,,,,,,2026-06-09 00:08:19
2021-10,東アジア,香港,144,-0.34841628959276016,-0.9992024900034338,,,,,,2026-06-09 00:08:19
2021-11,東アジア,香港,104,-0.7704194260485651,-0.9994792240438253,,,,,,2026-06-09 00:08:19
2021-12,東アジア,香港,73,-0.7456445993031359,-0.9997075812563591,,,,,,2026-06-09 00:08:19
2021-01,東南アジア,タイ,719,-0.9936108198411147,-0.9922395276797376,,,,,,2026-06-09 00:08:19
2021-02,東南アジア,タイ,92,-0.9990608123972764,-0.9991469238258612,,,,,,2026-06-09 00:08:19
2021-03,東南アジア,タイ,145,-0.9698231009365245,-0.9990165691148444,,,,,,2026-06-09 00:08:19
2021-04,東南アジア,タイ,154,5.16,-0.9990656303657997,,,,,,2026-06-09 00:08:19
2021-05,東南アジア,タイ,235,25.11111111111111,-0.997821189167138,,,,,,2026-06-09 00:08:19
2021-06,東南アジア,タイ,139,10.583333333333334,-0.9977930903086498,,,,,,2026-06-09 00:08:19
2021-07,東南アジア,タイ,233,12.705882352941176,-0.9968170268571896,,,,,,2026-06-09 00:08:19
2021-08,東南アジア,タイ,272,-0.22285714285714286,-0.9945149125814192,,,,,,2026-06-09 00:08:19
2021-09,東南アジア,タイ,153,-0.8526011560693642,-0.9975345247111527,,,,,,2026-06-09 00:08:19
2021-10,東南アジア,タイ,195,-0.8571428571428572,-0.9986582538033344,,,,,,2026-06-09 00:08:19
2021-11,東南アジア,タイ,248,-0.7603864734299517,-0.9982319181549211,,,,,,2026-06-09 00:08:19
2021-12,東南アジア,タイ,173,-0.746705710102489,-0.9989511083086773,,,,,,2026-06-09 00:08:19
2021-01,東南アジア,シンガポール,85,-0.9971835652750166,-0.9962515434820957,,,,,,2026-06-09 00:08:19
2021-02,東南アジア,シンガポール,48,-0.9975448826147,-0.9981610604551375,,,,,,2026-06-09 00:08:19
2021-03,東南アジア,シンガポール,61,-0.9879207920792079,-0.9986037036189256,,,,,,2026-06-09 00:08:19
2021-04,東南アジア,シンガポール,40,39.0,-0.9989102005231038,,,,,,2026-06-09 00:08:19
2021-05,東南アジア,シンガポール,37,,-0.9990172642762284,,,,,,2026-06-09 00:08:19
2021-06,東南アジア,シンガポール,40,7.0,-0.9991536899119837,,,,,,2026-06-09 00:08:19
2021-07,東南アジア,シンガポール,172,12.23076923076923,-0.9920795726653159,,,,,,2026-06-09 00:08:19
2021-08,東南アジア,シンガポール,92,3.3809523809523814,-0.9953294750736116,,,,,,2026-06-09 00:08:19
2021-09,東南アジア,シンガポール,70,1.3333333333333335,-0.9975983806223625,,,,,,2026-06-09 00:08:19
2021-10,東南アジア,シンガポール,66,-0.5285714285714286,-0.9984262107446885,,,,,,2026-06-09 00:08:19
2021-11,東南アジア,シンガポール,95,-0.40993788819875776,-0.9985450647063328,,,,,,2026-06-09 00:08:19
2021-12,東南アジア,シンガポール,51,-0.578512396694215,-0.9994919104168327,,,,,,2026-06-09 00:08:19
2021-01,東南アジア,マレーシア,242,-0.9946017087153405,-0.9922927481766936,,,,,,2026-06-09 00:08:19
2021-02,東南アジア,マレーシア,72,-0.9972921132799278,-0.9980360065466448,,,,,,2026-06-09 00:08:19
2021-03,東南アジア,マレーシア,99,-0.9698813507757834,-0.9980440580855477,,,,,,2026-06-09 00:08:19
2021-04,東南アジア,マレーシア,95,3.75,-0.9979389047990974,,,,,,2026-06-09 00:08:19
2021-05,東南アジア,マレーシア,146,35.5,-0.9965751014567548,,,,,,2026-06-09 00:08:19
2021-06,東南アジア,マレーシア,106,7.153846153846153,-0.9965284600772909,,,,,,2026-06-09 00:08:19
2021-07,東南アジア,マレーシア,233,37.833333333333336,-0.9898505902339155,,,,,,2026-06-09 00:08:19
2021-08,東南アジア,マレーシア,182,-0.18385650224215244,-0.9908205981742069,,,,,,2026-06-09 00:08:19
2021-09,東南アジア,マレーシア,231,-0.045454545454545414,-0.991973034957259,,,,,,2026-06-09 00:08:19
2021-10,東南アジア,マレーシア,237,-0.6238095238095238,-0.9951498035363457,,,,,,2026-06-09 00:08:19
2021-11,東南アジア,マレーシア,130,-0.6976744186046512,-0.997999599919984,,,,,,2026-06-09 00:08:19
2021-12,東南アジア,マレーシア,58,-0.8066666666666666,-0.9992587859424921,,,,,,2026-06-09 00:08:19
2021-01,東南アジア,インドネシア,922,-0.9754395311667554,-0.9716106783262001,,,,,,2026-06-09 00:08:19
2021-02,東南アジア,インドネシア,184,-0.9925478919444332,-0.9925270083665015,,,,,,2026-06-09 00:08:19
2021-03,東南アジア,インドネシア,263,-0.9643147896879241,-0.9933600949279204,,,,,,2026-06-09 00:08:19
2021-04,東南アジア,インドネシア,198,1.0625,-0.9950211225105613,,,,,,2026-06-09 00:08:19
2021-05,東南アジア,インドネシア,305,60.0,-0.9898694655727904,,,,,,2026-06-09 00:08:19
2021-06,東南アジア,インドネシア,472,25.22222222222222,-0.9904240210996145,,,,,,2026-06-09 00:08:19
2021-07,東南アジア,インドネシア,360,5.666666666666667,-0.9857227840571089,,,,,,2026-06-09 00:08:19
2021-08,東南アジア,インドネシア,583,1.534782608695652,-0.9639232673267327,,,,,,2026-06-09 00:08:19
2021-09,東南アジア,インドネシア,518,0.7324414715719063,-0.9792973901922385,,,,,,2026-06-09 00:08:19
2021-10,東南アジア,インドネシア,454,-0.32740740740740737,-0.9866838739954245,,,,,,2026-06-09 00:08:19
2021-11,東南アジア,インドネシア,688,-0.7990654205607477,-0.9815118372611722,,,,,,2026-06-09 00:08:19
2021-12,東南アジア,インドネシア,262,-0.9211318482841662,-0.9955745485870648,,,,,,2026-06-09 00:08:19
2021-01,東南アジア,フィリピン,998,-0.9813764275584086,-0.9722677633589908,,,,,,2026-06-09 00:08:19
2021-02,東南アジア,フィリピン,236,-0.9940596053161498,-0.9932897355700882,,,,,,2026-06-09 00:08:19
2021-03,東南アジア,フィリピン,218,-0.9800548947849954,-0.9954843921536135,,,,,,2026-06-09 00:08:19
2021-04,東南アジア,フィリピン,212,3.5106382978723403,-0.9969393353160281,,,,,,2026-06-09 00:08:19
2021-05,東南アジア,フィリピン,624,103.0,-0.9895263352244117,,,,,,2026-06-09 00:08:19
2021-06,東南アジア,フィリピン,392,7.166666666666666,-0.9916314418684087,,,,,,2026-06-09 00:08:19
