ym,country,prefecture,region_block,foreign_guest_nights,guest_nights_yoy,source,updated_at
2024-03,ロシア,山梨県,中部,170,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,シンガポール,山梨県,中部,5080,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,タイ,山梨県,中部,19040,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,マレーシア,山梨県,中部,3000,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,インド,山梨県,中部,550,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,豪州,山梨県,中部,3420,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,インドネシア,山梨県,中部,1930,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,ベトナム,山梨県,中部,1380,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,フィリピン,山梨県,中部,1510,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,イタリア,山梨県,中部,170,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,スペイン,山梨県,中部,280,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,その他,山梨県,中部,13740,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,総数,長野県,中部,116830,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,韓国,長野県,中部,1810,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,中国,長野県,中部,6290,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,香港,長野県,中部,9280,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,台湾,長野県,中部,21720,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,米国,長野県,中部,6780,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,カナダ,長野県,中部,1850,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,英国,長野県,中部,5260,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,ドイツ,長野県,中部,3750,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,フランス,長野県,中部,2080,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,ロシア,長野県,中部,220,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,シンガポール,長野県,中部,6500,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,タイ,長野県,中部,5160,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,マレーシア,長野県,中部,2650,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,インド,長野県,中部,220,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,豪州,長野県,中部,18930,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,インドネシア,長野県,中部,3660,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,ベトナム,長野県,中部,1230,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,フィリピン,長野県,中部,950,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,イタリア,長野県,中部,1100,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,スペイン,長野県,中部,1050,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,その他,長野県,中部,13920,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,総数,岐阜県,中部,86830,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,韓国,岐阜県,中部,4380,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,中国,岐阜県,中部,9420,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,香港,岐阜県,中部,8930,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,台湾,岐阜県,中部,12980,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,米国,岐阜県,中部,5690,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,カナダ,岐阜県,中部,1370,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,英国,岐阜県,中部,3450,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,ドイツ,岐阜県,中部,2060,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,フランス,岐阜県,中部,2620,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,ロシア,岐阜県,中部,40,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,シンガポール,岐阜県,中部,2810,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,タイ,岐阜県,中部,6690,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,マレーシア,岐阜県,中部,2020,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,インド,岐阜県,中部,220,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,豪州,岐阜県,中部,3630,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,インドネシア,岐阜県,中部,1560,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,ベトナム,岐阜県,中部,1320,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,フィリピン,岐阜県,中部,540,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,イタリア,岐阜県,中部,2200,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,スペイン,岐阜県,中部,3610,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,その他,岐阜県,中部,9810,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,総数,静岡県,中部,130770,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,韓国,静岡県,中部,6840,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,中国,静岡県,中部,28640,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,香港,静岡県,中部,9090,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,台湾,静岡県,中部,17010,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,米国,静岡県,中部,9430,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,カナダ,静岡県,中部,1310,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,英国,静岡県,中部,2180,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,ドイツ,静岡県,中部,2240,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,フランス,静岡県,中部,1220,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,ロシア,静岡県,中部,180,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,シンガポール,静岡県,中部,3820,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,タイ,静岡県,中部,7270,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,マレーシア,静岡県,中部,3970,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,インド,静岡県,中部,6370,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,豪州,静岡県,中部,5280,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,インドネシア,静岡県,中部,2420,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,ベトナム,静岡県,中部,6900,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,フィリピン,静岡県,中部,1140,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,イタリア,静岡県,中部,430,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,スペイン,静岡県,中部,190,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,その他,静岡県,中部,10270,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,総数,愛知県,中部,262930,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,韓国,愛知県,中部,26810,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,中国,愛知県,中部,47140,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,香港,愛知県,中部,25200,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,台湾,愛知県,中部,50700,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,米国,愛知県,中部,10310,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,カナダ,愛知県,中部,2140,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,英国,愛知県,中部,2270,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,ドイツ,愛知県,中部,2720,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,フランス,愛知県,中部,2600,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,ロシア,愛知県,中部,460,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,シンガポール,愛知県,中部,6670,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,タイ,愛知県,中部,14670,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,マレーシア,愛知県,中部,2010,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,インド,愛知県,中部,4400,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,豪州,愛知県,中部,5860,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,インドネシア,愛知県,中部,2190,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,ベトナム,愛知県,中部,7920,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,フィリピン,愛知県,中部,7650,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,イタリア,愛知県,中部,680,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,スペイン,愛知県,中部,760,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,その他,愛知県,中部,19020,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,総数,三重県,近畿,16470,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,韓国,三重県,近畿,960,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,中国,三重県,近畿,2980,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,香港,三重県,近畿,1630,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,台湾,三重県,近畿,2850,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,米国,三重県,近畿,740,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,カナダ,三重県,近畿,100,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,英国,三重県,近畿,200,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,ドイツ,三重県,近畿,850,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,フランス,三重県,近畿,260,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,ロシア,三重県,近畿,50,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,シンガポール,三重県,近畿,480,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,タイ,三重県,近畿,870,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,マレーシア,三重県,近畿,110,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,インド,三重県,近畿,40,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,豪州,三重県,近畿,310,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,インドネシア,三重県,近畿,60,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,ベトナム,三重県,近畿,460,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,フィリピン,三重県,近畿,300,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,イタリア,三重県,近畿,100,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,スペイン,三重県,近畿,70,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,その他,三重県,近畿,1770,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,総数,滋賀県,近畿,54070,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,韓国,滋賀県,近畿,4030,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,中国,滋賀県,近畿,3480,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,香港,滋賀県,近畿,4310,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,台湾,滋賀県,近畿,7690,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,米国,滋賀県,近畿,2740,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,カナダ,滋賀県,近畿,810,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,英国,滋賀県,近畿,320,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,ドイツ,滋賀県,近畿,650,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,フランス,滋賀県,近畿,260,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,ロシア,滋賀県,近畿,50,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
2024-03,シンガポール,滋賀県,近畿,950,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(3月),2026-05-29
